network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
210.28226453377178,14.501112527450154,13.336602088673763,0.22706581009962826,1.3862943611198906,0,1,False,False,True,False,False,False,False
166.51049120731952,12.90389442018647,22.337178999712425,0.2966672487876099,1.3862943611198906,0,1,True,False,False,False,True,False,False
292.05003007063107,17.089471322151283,8.633798566324618,0.1281550067667326,1.0986122886681098,0,0,False,True,False,False,True,False,False
176.8551442108614,13.29868956742962,16.02975327596668,0.33234333649647607,0.6931471805599453,0,1,True,False,False,False,False,False,True
126.19696385875257,11.233742201900156,19.22239200537874,0.27011351291097707,0.0,0,0,False,False,True,False,False,False,False
395.32300274325775,19.88273126970381,9.784373107909987,0.31431766160210933,1.0986122886681098,0,0,True,False,False,False,True,False,False
242.0380508090943,15.557572137357882,13.45397395478051,0.317634917149662,0.6931471805599453,0,0,True,False,False,False,False,False,False
269.5220078552407,16.417125444341366,17.450540904014055,0.4034828404163993,0.6931471805599453,0,0,True,False,False,False,True,False,False
125.16782170724935,11.187842585022786,13.71508283200444,0.37977173712534135,1.0986122886681098,0,1,True,False,False,False,False,False,False
212.19618697443792,14.56695530900119,8.838034448211152,0.42934125053919664,1.0986122886681098,0,0,True,False,False,False,True,False,False
273.67905480299396,16.54324801249724,11.924693560536056,0.10246502962610506,1.3862943611198906,0,1,True,False,False,False,True,False,False
152.57492349268776,12.352122226268964,8.821047923965398,0.4100010887654488,0.0,0,1,True,False,False,False,False,False,False
297.9853027189054,17.26225080106605,28.892868627697762,0.35098863702842065,0.0,0,0,True,False,True,False,False,False,False
206.44705045811125,14.368265394894099,11.991378586411228,0.5801550873912499,1.0986122886681098,0,1,False,True,False,False,False,False,False
235.92456546385074,15.359836114485425,17.008716558255355,0.28970391299919723,0.0,0,1,True,False,False,False,True,False,False
206.44705045811125,14.368265394894099,15.402069192321687,0.09475531549731837,0.0,0,0,True,False,True,False,False,False,False
428.86561280173714,20.70907078556972,17.619734946205284,0.2406587334699387,0.6931471805599453,0,1,False,True,True,False,False,False,False
262.1093023747466,16.18979006580217,16.50105340158481,0.03453596121349475,0.6931471805599453,1,0,True,False,False,False,False,False,False
162.0496737935279,12.729873282697197,20.24020403718078,0.10460272336824802,1.3862943611198906,0,1,False,False,False,False,False,False,False
338.1945635738693,18.390066981223022,23.402912286706343,0.3304140719822101,1.0986122886681098,1,0,True,False,False,False,False,False,False
145.5406989914748,12.064024991331658,12.958978253033486,0.41695628216655745,0.6931471805599453,1,0,True,False,False,False,False,False,False
282.42618331319875,16.80554025651061,10.851276162292802,0.12925109067381776,1.0986122886681098,0,0,True,False,False,False,False,False,False
67.94327062672139,8.24277081003235,28.996281586635327,0.0765066063556634,1.0986122886681098,0,1,True,False,False,False,True,False,False
134.89853762384433,11.614582972446506,23.21380770798469,0.4982899352079331,1.6094379124341003,0,1,True,False,True,False,True,False,False
281.5072436195452,16.77817760126365,14.344211184429534,0.26910301562715194,0.0,0,0,True,False,True,False,False,False,False
330.56846373706213,18.18154184157829,24.04388083303218,0.2617364054329229,0.6931471805599453,0,0,True,False,False,False,False,False,False
279.2080461430338,16.709519626339766,19.25458055224806,0.036092880771624904,1.3862943611198906,0,1,True,False,False,False,False,False,False
252.33509146541053,15.885058749196068,15.54427667523558,0.33462729404064073,1.0986122886681098,0,0,True,False,True,True,False,False,False
234.98206674181057,15.329124787208517,23.414233328422455,0.21938699618372398,1.0986122886681098,0,0,True,False,False,False,False,False,False
119.48603401848833,10.930966746746984,19.334445898644052,0.2906684634003133,0.6931471805599453,0,0,True,False,True,False,False,False,False
195.36413815598993,13.977272200110791,22.23661750714957,0.5146045713357631,0.6931471805599453,0,1,True,False,True,False,False,False,False
219.82796175549672,14.826596431935979,15.22915954553742,0.07859832171203039,1.3862943611198906,1,1,True,False,True,True,False,False,False
359.155120458203,18.951388351733048,21.62898356436823,0.18850695731352357,1.0986122886681098,0,1,True,False,False,True,False,False,False
294.79147204369764,17.169492480667493,14.394725045370942,0.42811878640799483,1.0986122886681098,0,1,True,False,False,False,False,False,True
89.37443266856452,9.453805195188048,20.384485538752013,0.23378483685024903,0.6931471805599453,0,0,True,False,False,True,False,False,False
292.9642441654441,17.116198297678256,15.51412540388787,0.19860880635181777,0.6931471805599453,1,0,True,False,False,True,False,False,False
226.9491123992546,15.064830314319993,15.02583594044873,0.38275870326441386,0.6931471805599453,0,0,True,False,False,False,False,False,False
199.22882512740932,14.114844141095194,21.585294082728257,0.6263841544206306,1.0986122886681098,0,1,True,False,False,False,True,False,False
319.30832553761275,17.869200472813908,9.307866121167805,0.28509545766625427,0.6931471805599453,1,1,True,False,False,False,True,False,False
356.93361110172157,18.892686709457752,25.23431776272206,0.38243954868083163,1.0986122886681098,1,0,True,False,True,True,False,False,False
348.02796061972316,18.655507514397005,16.666729320063425,0.4784945129679994,0.6931471805599453,0,1,True,False,True,False,True,False,False
183.70444615248957,13.553761328593977,18.68402941059901,0.16062579841523678,1.0986122886681098,0,0,True,False,False,False,False,False,False
234.51061846312058,15.313739532299763,15.026922774963133,0.19658159487417826,0.6931471805599453,0,0,True,False,True,False,False,False,False
293.87805762636185,17.142871918857757,18.844495145782403,0.4717834153905507,0.6931471805599453,0,1,False,True,True,False,True,False,False
352.0394200724968,18.762713558344828,19.93089773432586,0.2306501478920664,1.0986122886681098,0,1,False,True,False,True,False,False,False
218.39987219661901,14.778358237524865,23.27859753533317,0.2116178247729572,1.0986122886681098,0,1,True,False,True,False,False,False,False
245.7894141658466,15.677672472846428,22.908810129522735,0.03923915809776727,1.0986122886681098,0,0,True,False,False,False,False,False,False
157.07293151340087,12.53287403245564,14.241275959221062,0.4131704427679451,1.0986122886681098,0,1,True,False,False,True,False,False,False
148.05827151356502,12.167919769359306,18.35654345627743,0.431934539478284,0.6931471805599453,0,0,False,True,False,False,False,False,False
337.29863957163445,18.36569191649567,21.256184785696632,0.37460182339540893,0.6931471805599453,0,0,True,False,False,False,False,True,False
385.66685197219357,19.63840248014572,20.945948542624393,0.12731832313849697,1.0986122886681098,1,0,False,False,False,False,False,False,False
256.5304327244373,16.016567445131223,23.924360009435976,0.3620694864742915,1.0986122886681098,0,0,True,False,False,False,False,False,False
354.26523033136164,18.821934819017986,22.36340551227223,0.1821270635810657,1.6094379124341003,0,1,True,False,True,False,False,False,False
296.6171100495607,17.222575592795657,20.07292700711958,0.1522551827864987,0.6931471805599453,0,1,True,False,True,False,False,False,False
202.12044514143403,14.21690701740129,20.64026609864004,0.34263443755854256,1.0986122886681098,0,1,True,False,False,False,False,False,False
296.6171100495607,17.222575592795657,21.814838533375184,0.18680464908327787,0.0,0,0,True,False,False,True,False,False,False
401.4505481267762,20.03623088624146,22.503427701125457,0.4868329404022296,0.0,0,1,True,False,False,False,False,False,True
259.78682001028847,16.117903710169273,14.153998582872724,0.23417395462639407,0.6931471805599453,0,1,True,False,False,True,False,False,False
403.63576283397214,20.090688460925676,21.281009281406625,0.5018177734885537,1.0986122886681098,0,1,False,True,True,False,False,False,False
42.533120776799656,6.521742158104662,26.207287494481587,0.41377154260360505,0.6931471805599453,0,0,True,False,False,False,False,False,False
338.1945635738693,18.390066981223022,11.93618542584984,0.10035225236646876,0.0,0,0,True,False,False,False,False,False,False
271.3706879436836,16.47333263015361,6.261198735297168,0.2897053390966005,0.6931471805599453,0,1,True,False,True,True,False,False,False
235.45338229575856,15.344490291168311,7.446927311918548,0.29762177091038106,0.6931471805599453,0,0,False,True,True,False,False,False,False
271.83258125050173,16.487346094823803,11.594693222101577,0.3696367609294464,0.0,0,1,False,True,False,False,False,False,False
64.56786246645113,8.035413024011344,24.90277397298963,0.18903093156865058,1.0986122886681098,0,0,True,False,False,True,False,False,False
242.97665222882242,15.587708370020989,9.360181139924565,0.10414603734150757,1.0986122886681098,0,0,True,False,True,False,True,False,False
296.1608489125688,17.209324475776754,20.616753084491485,0.39327255595307703,1.0986122886681098,1,0,True,False,True,False,False,False,False
396.19917979447524,19.9047526936276,23.23988747641207,0.1652195038216981,1.0986122886681098,0,1,True,False,False,False,False,False,False
214.58519194782565,14.648726632298988,23.52929111454612,0.47669619071746144,0.0,0,1,True,False,False,False,False,False,False
186.6288599317931,13.661217366391368,15.212857571078501,0.2817788599591415,0.6931471805599453,0,0,False,True,False,True,False,False,False
216.01680322456806,14.697510102890492,16.456754996131778,0.46714551723222364,0.0,0,0,True,False,False,False,False,False,False
346.6893653918054,18.61959627359856,13.645214755939092,0.29384199568016445,1.3862943611198906,0,1,True,False,False,False,True,False,False
293.42120087546505,17.129541759062473,9.939759749618267,0.18077902412558985,1.0986122886681098,1,1,True,False,False,False,False,False,False
213.6300400109415,14.616088396385043,11.496613207833592,0.32498869146411846,0.6931471805599453,0,1,False,True,False,False,False,False,False
310.25994883099736,17.614197365505966,9.592099303161326,0.24896686914027216,0.6931471805599453,1,1,True,False,False,False,False,False,False
272.29436435176746,16.5013443195325,15.063627910305865,0.41043398022685806,1.0986122886681098,1,0,True,False,False,False,True,False,False
351.14854240501637,18.738957879375693,10.531726629008146,0.557632675498462,1.0986122886681098,0,1,True,False,True,True,False,False,False
196.8146411101195,14.0290641566043,14.996669794718844,0.3337080484369928,1.3862943611198906,0,1,True,False,False,False,False,False,False
232.62349126546243,15.251999582528923,22.82829020028536,0.23536859020350642,0.0,0,1,False,True,True,False,True,False,False
226.47535431120528,15.049098122851259,18.987064767921453,0.5517605399587335,1.3862943611198906,0,1,True,False,True,False,False,True,False
121.03928643933692,11.001785602316422,19.123989887573174,0.16567987326360367,1.3862943611198906,0,1,False,True,False,False,True,False,False
290.67795423143116,17.049280167544644,21.91078645336967,0.2472190018091842,0.6931471805599453,0,0,True,False,False,False,False,True,False
287.47289357812167,16.955025614198338,5.8383954614381945,0.27153172864566455,0.0,0,0,True,False,False,False,True,False,False
263.9652085448315,16.24700614097353,21.541022748758397,0.3071803135130441,1.0986122886681098,0,0,False,True,False,False,True,False,False
241.56855854550406,15.542475946434791,11.145781215440204,0.36443403335157465,1.0986122886681098,0,0,True,False,False,False,True,False,False
125.68254001640587,11.210822450489788,14.038919790467713,0.583839286252388,0.0,0,1,True,False,False,True,False,False,False
223.62987122058624,14.954259300299237,13.374784476537776,0.1862150266332178,1.3862943611198906,0,1,True,False,False,False,False,False,False
231.20673540503293,15.205483728084186,8.697206430691232,0.02107895222547418,1.0986122886681098,0,0,True,False,False,False,True,False,False
187.11563557735553,13.679021733199912,10.61415741621926,0.3426537927687787,1.0986122886681098,0,0,True,False,True,False,True,False,False
248.12993315526984,15.752140589623679,26.60718551077266,0.1906109547787232,1.0986122886681098,0,0,False,False,False,False,False,False,False
300.26366620826775,17.32811779185113,18.10701128417636,0.21692042764729466,1.0986122886681098,0,0,False,False,True,False,False,False,False
431.8962747196365,20.78211429858946,16.12271327411799,0.16679807498672514,0.0,0,1,True,False,False,True,False,False,False
279.2080461430338,16.709519626339766,20.80976933296702,0.49204327833533273,1.0986122886681098,0,1,True,False,False,False,False,False,False
287.01461899805054,16.941505806688216,21.951811026009647,0.19502028466710147,0.0,0,0,True,False,True,False,True,False,False
256.5304327244373,16.016567445131223,8.848577456683856,0.34098434708545144,1.0986122886681098,0,0,True,False,True,False,False,False,False
72.40810245168204,8.509295061970882,20.491899248728092,0.3800575250633783,0.0,0,0,True,False,False,True,False,False,False
260.716161411273,16.146707447999205,25.409760459947815,0.34233085076789993,0.6931471805599453,0,0,True,False,False,False,True,False,False
269.05955990773583,16.403035082195483,17.87122206653253,0.19989396916469754,0.6931471805599453,1,0,True,False,True,False,False,False,False
481.2763246609753,21.938010954983483,18.329274660863327,0.04165907343050819,0.6931471805599453,0,0,True,False,True,False,True,False,False
245.32093560917068,15.662724399323723,23.331141976532567,0.08638356002648828,0.6931471805599453,0,1,True,False,True,True,False,False,False
291.1354137395883,17.062690694599965,19.40560394668744,0.25762082479582554,1.0986122886681098,0,0,True,False,True,False,False,False,False
260.2515489629071,16.13231381305568,31.289348720387025,0.3556843843808956,0.6931471805599453,0,0,False,True,True,False,False,False,True
151.07147920677144,12.291113831006994,12.910375012782682,0.27056105011414605,1.0986122886681098,1,1,True,False,False,False,False,True,False
366.69390435413567,19.1492533628373,22.686786879340673,0.29570288151180596,0.0,0,1,True,False,True,False,False,False,False
331.9160281316556,18.218562735069295,18.30120173289924,0.33436577575487786,0.6931471805599453,1,1,True,False,False,False,False,False,False
335.50578653018204,18.316817041456247,14.374739491696042,0.3526395903097113,0.6931471805599453,0,0,True,False,True,False,False,False,False
176.8551442108614,13.29868956742962,23.688816152894205,0.16003129532282193,0.6931471805599453,0,0,True,False,True,True,False,False,False
389.6211580786636,19.738823624488457,31.688771841258532,0.4143435634481282,0.6931471805599453,0,0,True,False,False,False,False,False,False
127.2249342253727,11.279403097033669,6.773671953107656,0.08058827241535702,1.3862943611198906,1,1,False,False,True,False,True,False,False
317.04964768258105,17.80588800601029,25.125633195374327,0.5634036217221229,0.6931471805599453,0,1,True,False,False,False,True,False,False
458.1826449384712,21.405201352439345,11.29760923917721,0.2843910594365835,1.0986122886681098,0,0,True,False,False,False,True,False,False
168.48768906570822,12.98028077761449,11.343664809448827,0.23422700907991081,1.0986122886681098,0,0,True,False,False,False,True,False,False
209.8034027194344,14.484591907245242,5.873966852144515,0.2564337932766603,0.6931471805599453,1,0,False,False,False,False,False,False,False
272.29436435176746,16.5013443195325,24.994547391730002,0.21007883909981684,1.3862943611198906,0,1,False,True,False,False,False,False,False
216.01680322456806,14.697510102890492,20.84048434964897,0.5407898182847769,0.6931471805599453,0,1,False,True,False,False,False,False,False
111.67640820268514,10.567705910115267,6.547139457662001,0.2812621100854759,1.0986122886681098,0,0,True,False,False,False,False,False,False
269.5220078552407,16.417125444341366,18.642652115139843,0.13571361178635613,0.0,1,0,False,False,False,False,False,False,False
161.55297264893483,12.710349037258371,9.159550878209798,0.06188388320119721,0.6931471805599453,0,1,True,False,False,False,False,False,False
306.63024901194075,17.510860887230553,20.688319695727348,0.18360105138448612,0.6931471805599453,0,1,True,False,False,False,True,False,False
175.87366378631611,13.261736831437883,15.088462185922198,0.09626400823428327,0.0,0,1,False,True,True,False,False,False,False
402.3248342597935,20.058036650175747,6.457638080715789,0.16891690641536722,0.6931471805599453,0,1,False,True,False,False,False,False,True
189.06096943236818,13.749944342882563,22.304563904116126,0.10434100134754466,1.3862943611198906,1,1,True,False,False,True,False,False,False
233.09547386502092,15.267464552604041,17.665431258604073,0.22447186122138363,1.3862943611198906,0,1,True,False,False,False,False,True,False
337.29863957163445,18.36569191649567,21.102627915998642,0.40950811129757314,1.0986122886681098,0,0,True,False,False,False,False,False,False
144.53196687175156,12.022144853217814,19.321741152071883,0.2135284192699296,1.6094379124341003,0,1,True,False,True,False,False,False,True
284.2628049730889,16.860095046383602,15.49601615422406,0.23305726488860415,1.3862943611198906,0,1,True,False,False,False,False,False,True
381.26647849710065,19.526046156278046,19.735073844565694,0.16342862191162244,1.0986122886681098,0,0,False,False,False,False,False,False,False
105.9007639398998,10.290809683397114,3.511508241582218,0.2518015121239091,0.6931471805599453,1,0,True,False,False,True,False,False,False
280.1280430802437,16.737026112193398,13.93251710119648,0.5325876149552699,0.0,0,1,False,True,True,False,True,False,False
287.01461899805054,16.941505806688216,21.201616763950565,0.11144431933707735,1.0986122886681098,0,0,False,True,True,False,False,False,False
334.6088552044134,18.29231683533864,20.911052678519876,0.2965476415233326,0.6931471805599453,0,0,True,False,False,False,False,False,False
144.02723155217035,12.001134594369415,23.817619767013042,0.2673486957401555,0.0,0,1,False,True,False,False,True,False,False
135.40790811116327,11.636490369143235,18.279317293920773,0.2239160417557596,1.3862943611198906,0,1,True,False,False,False,False,False,False
311.1664394572345,17.639910415227014,25.85385727713542,0.5899551943294595,0.0,0,1,True,False,False,False,False,False,False
290.67795423143116,17.049280167544644,17.434146088398077,0.12445114122588005,1.0986122886681098,0,0,True,False,False,False,False,False,False
286.55624160066986,16.927972164458147,16.53803624789035,0.3111850491569507,1.0986122886681098,0,0,True,False,False,False,False,False,False
295.24803010474045,17.18278295575954,11.165430288027354,0.4165462658010149,0.6931471805599453,1,1,False,True,False,False,False,False,False
198.74631800564208,14.097741592384295,21.221269749507055,0.3008746975160959,1.0986122886681098,0,0,False,False,False,False,False,False,False
284.7216996244103,16.873698457196937,19.620699352440027,0.2953942269547432,0.6931471805599453,0,0,True,False,False,False,False,False,False
290.220393557826,17.035856114613846,15.914532716959318,0.27340435478556374,1.0986122886681098,0,1,False,True,True,False,False,True,False
195.84780640118817,13.99456345875741,8.039375904861364,0.18193591301333625,1.0986122886681098,0,1,True,False,True,True,False,False,False
430.16483558537266,20.740415511396407,9.32771359445972,0.049957368993845626,1.0986122886681098,0,0,False,True,True,False,False,False,False
306.63024901194075,17.510860887230553,8.98295526242918,0.3419471828726063,1.6094379124341003,0,1,True,False,False,False,False,False,False
148.56106456899965,12.188562859049448,14.539535399608592,0.21567517200854586,0.6931471805599453,0,1,True,False,False,False,False,True,False
323.3683063475147,17.982444393004936,10.245702749379063,0.09585878615286209,0.6931471805599453,0,0,True,False,False,False,False,False,False
170.46164170782964,13.056095959659213,23.07540218943778,0.2978179727720545,0.6931471805599453,0,0,True,False,False,True,False,False,False
335.0573630541483,18.30457218986962,24.189104737984003,0.13739339759814653,1.3862943611198906,0,1,True,False,False,False,False,False,False
368.02200596957357,19.18389965490785,22.96987270637773,0.22707391932175722,1.0986122886681098,0,1,False,True,True,False,True,False,False
185.1674623327362,13.607625154035372,18.244199106066972,0.11608985656647136,1.3862943611198906,0,1,True,False,True,False,False,False,False
350.7029844382038,18.727065558656108,18.044604086963894,0.4208118227398966,1.0986122886681098,0,1,False,True,False,False,False,False,False
301.1743308668007,17.35437497770521,23.924134499838217,0.2093142301907908,0.6931471805599453,0,0,False,True,False,False,False,False,False
338.1945635738693,18.390066981223022,15.043923125005913,0.3155872478218576,1.0986122886681098,0,1,True,False,False,True,False,False,False
432.7616280250642,20.80292354514298,6.993064014870506,0.09622036829613381,0.0,0,1,True,False,False,False,True,False,False
240.15931173068083,15.497074295836644,16.066402817016687,0.22934069778947647,1.0986122886681098,0,0,False,True,False,False,False,False,False
191.97372744152972,13.855458398823538,17.371337441508945,0.21736693997126763,0.6931471805599453,0,1,True,False,False,False,False,False,False
178.81582227143775,13.372203343930938,17.304558663790118,0.18224761164882902,0.6931471805599453,0,0,True,False,False,False,False,False,False
185.6547739051061,13.625519215982417,10.246383846754918,0.1107499852306557,1.0986122886681098,0,1,True,False,False,False,False,False,False
256.0647620605425,16.00202368641362,21.313365471231148,0.33343492079356585,0.6931471805599453,1,1,True,False,False,False,False,False,False
294.79147204369764,17.169492480667493,20.32754537302727,0.1732258753298672,1.0986122886681098,0,1,False,False,True,True,False,False,False
288.8471025031049,16.995502419849345,11.87182439413633,0.4393565258203649,0.6931471805599453,0,0,True,False,False,False,False,False,False
338.642400441943,18.402239006217233,17.332420953908763,0.40571263692905174,1.3862943611198906,0,1,True,False,True,False,True,False,False
264.428898403051,16.2612698890047,21.454473681424904,0.2609894888747741,0.6931471805599453,0,1,True,False,True,False,True,False,False
394.00822469847105,19.84964041735948,2.344764004537863,0.17979556321607607,1.0986122886681098,0,1,False,True,True,False,True,False,False
238.7489031428874,15.451501646859032,12.76854241902957,0.0654895154693168,0.0,1,0,False,True,False,False,True,False,False
503.36812946300677,22.435867031675123,16.092289789469692,0.40575799463672485,1.0986122886681098,0,0,True,False,False,True,False,False,False
320.66245422561195,17.9070504055138,22.675793919035964,0.20639577314769403,1.3862943611198906,0,1,True,False,False,False,False,False,False
181.7512116531318,13.481513700365097,21.634283092019462,0.2461471137370658,1.0986122886681098,0,0,True,False,False,False,False,False,False
160.5589276120005,12.671184933225483,10.037257065266294,0.22686196518877802,1.0986122886681098,1,1,True,False,True,False,False,False,False
307.5382373733154,17.53676815645675,15.945807840827925,0.11146795203389401,1.0986122886681098,0,0,True,False,False,False,False,False,False
242.50741526500903,15.57264959038792,13.313419046420602,0.33999917353299025,1.0986122886681098,0,0,False,False,False,False,True,False,False
328.3208042697356,18.119624837996387,14.96464440852841,0.22595076751309587,1.0986122886681098,0,0,True,False,False,False,False,False,False
306.63024901194075,17.510860887230553,17.166283967327658,0.5938945230336017,1.0986122886681098,0,1,True,False,False,False,False,False,False
256.5304327244373,16.016567445131223,16.520610479590335,0.08755141020194039,1.0986122886681098,0,0,False,True,True,False,False,False,False
182.72819471346455,13.51769931288104,9.782448482887558,0.4388403911606698,0.0,0,0,True,False,False,True,False,False,False
115.85070576140689,10.763396571780067,9.206970441553779,0.3674884275095185,1.0986122886681098,0,1,True,False,False,True,False,False,False
221.2547507503709,14.874634474513009,9.462104798886312,0.33002604844202166,0.6931471805599453,0,0,True,False,False,True,False,False,False
341.32767863379974,18.47505557863899,22.584882816991787,0.10377817507984965,1.3862943611198906,0,1,True,False,True,False,False,False,True
282.88549561808264,16.819200207443952,4.125093407412103,0.2705865789902039,0.6931471805599453,1,0,False,True,False,False,True,False,False
143.0170168958424,11.958972234094468,11.281885503052733,0.1615032275990376,0.6931471805599453,0,0,True,False,False,False,False,False,False
279.2080461430338,16.709519626339766,26.580238986226576,0.21924178649998624,0.6931471805599453,0,1,True,False,True,False,False,False,False
298.89694080450755,17.28863617537565,7.164548461779002,0.261939893797181,0.6931471805599453,0,0,True,False,False,True,False,False,False
179.30552009040122,13.390501114237704,5.5149913790349645,0.24500896094483415,0.6931471805599453,0,0,False,True,True,False,False,False,False
277.3667724385878,16.654331942128085,14.733647954623533,0.2635984146844038,1.0986122886681098,0,0,True,False,True,False,True,False,False
268.59700030252316,16.388929199387103,10.042772800869786,0.13007587042331661,1.0986122886681098,0,0,True,False,False,False,False,False,False
153.57606745364774,12.392581145735853,17.56069704045664,0.08283543799830556,1.3862943611198906,0,1,False,False,True,False,False,False,False
296.1608489125688,17.209324475776754,13.912550275339175,0.09436480906524373,0.0,0,0,True,False,True,False,True,False,False
314.78870620083933,17.742285822318365,11.426841927689146,0.42800625215473037,1.0986122886681098,0,0,False,True,True,False,False,True,False
361.37469959515903,19.009857958310974,33.26640687165532,0.07758694373570395,1.0986122886681098,0,0,True,False,False,False,False,False,False
358.71097349289505,18.939666667945744,13.956074542548846,0.315720798633817,1.3862943611198906,0,1,True,False,True,False,True,False,False
129.78981188162825,11.392533163507942,18.76462891184363,0.23387296894554832,1.0986122886681098,0,0,True,False,True,True,False,False,False
173.90839301633574,13.187433147369344,23.433460695570233,0.2121814787307132,0.6931471805599453,0,0,True,False,False,False,False,False,False
310.7132405987798,17.62705989661293,25.00227159797025,0.5016438728350616,1.3862943611198906,0,1,True,False,False,False,False,False,False
310.25994883099736,17.614197365505966,15.105853131910152,0.19482214791334293,1.3862943611198906,0,1,True,False,False,True,False,False,False
310.7132405987798,17.62705989661293,28.075436129354625,0.2438004430141254,1.0986122886681098,0,0,True,False,True,False,False,False,False
597.8949721753694,24.451890973406726,20.193287249477788,0.5735839254680758,0.6931471805599453,0,1,True,False,True,False,False,False,False
315.6933557512876,17.767761697841618,17.837014539651584,0.1387309288852746,1.3862943611198906,0,1,True,False,False,False,False,False,False
366.25105359963374,19.137686735852736,19.64177789009759,0.5018829370043669,0.6931471805599453,0,1,False,False,False,False,False,False,False
349.81162959323433,18.70325184542074,14.280527775415782,0.1929665880213839,0.6931471805599453,0,1,True,False,False,False,False,False,False
322.9175526401985,17.96990686231285,15.336056877425897,0.2911313943224961,1.0986122886681098,0,0,False,False,False,True,False,False,False
233.56732236774334,15.282909486342689,17.884419631385992,0.30708568711127,0.0,0,0,True,False,False,False,False,False,False
332.3650452752139,18.230881637354074,13.708185084983276,0.24144569533022656,1.0986122886681098,0,1,True,False,False,False,False,False,False
190.03258324351185,13.785230619888514,21.022890402723654,0.3235978840575223,0.6931471805599453,1,1,True,False,False,False,False,False,True
241.09893815718416,15.527360952756402,12.302458833797898,0.16202518869698787,1.3862943611198906,0,1,False,True,False,False,False,True,False
217.44708460092198,14.746087094579428,21.588905062948584,0.3497310251232024,0.6931471805599453,0,1,False,True,False,False,False,False,False
270.90868419177207,16.4593038793192,10.068079632181728,0.22866098896940504,1.0986122886681098,1,1,True,False,True,False,False,False,False
468.4662487996401,21.644081149349816,11.609106376179072,0.4490247579819714,0.6931471805599453,1,0,False,True,False,False,False,False,False
77.9361313660267,8.828144276461883,20.720271163857134,0.22418725534853798,0.6931471805599453,0,1,True,False,False,False,False,False,False
326.07097997983203,18.057435587032618,12.538565515984253,0.1167410403865021,0.6931471805599453,0,1,True,False,False,False,False,False,False
105.37355423135209,10.265162162934987,21.55942172081222,0.1070067410724119,0.6931471805599453,0,0,False,False,False,False,True,False,False
218.8760472233369,14.794460017970811,21.32261758992684,0.5482797229723609,0.0,0,1,False,True,False,False,False,False,False
361.8183851323938,19.02152425891242,12.424876214354743,0.4791000094816595,1.0986122886681098,0,1,False,False,False,False,False,False,True
269.05955990773583,16.403035082195483,7.4762307397771695,0.3559967742647003,1.3862943611198906,1,1,True,False,False,False,False,False,False
160.0615820317845,12.651544650033232,10.43281459349236,0.3870494033015724,0.6931471805599453,0,0,True,False,False,False,True,False,False
195.36413815598993,13.977272200110791,20.70952790916578,0.21609020339247387,0.6931471805599453,0,0,True,False,False,False,False,False,False
325.17043984532575,18.032482908499478,22.7239910042898,0.06998312378636493,1.3862943611198906,0,1,True,False,False,False,True,False,False
193.91212350525288,13.925233337551399,14.663145905980686,0.35573024472654546,0.0,0,0,False,True,False,False,False,False,False
283.34470318536324,16.83284596214684,10.379062853918827,0.15193741311885803,0.0,0,0,True,False,False,True,False,False,False
